,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
785,240.0,240.0,35.0,88.0,0.398,4.0,16.0,0.25,6.0,12.0,0.5,12.0,29.0,41.0,20.0,7.0,1.0,10.0,14.0,80.0,,0.429,0.42,0.182,0.136,23.5,93.5,50.0,57.1,7.7,2.6,9.7,100.0,87.9,119.7,,,10.0,19.0,0.6,2.0,10.0,0.5,5.0,10.0,0.5,4.0,11.0,14.0,8.0,3.0,1.0,3.0,3.0,22.0,-1.0,0.611,0.611,0.588,0.526,14.3,43.4,20.9,42.9,3.8,2.8,33.3,28.6,118.0,124.0,MIL,80,1,0,240.0,240.0,41.0,75.0,0.547,18.0,36.0,0.5,9.0,10.0,0.9,2.0,39.0,41.0,30.0,4.0,8.0,16.0,14.0,109.0,,0.686,0.667,0.48,0.133,6.5,76.5,50.0,73.2,4.4,11.1,16.8,100.0,119.7,87.9,,,7.0,12.0,1.0,7.0,11.0,0.75,2.0,3.0,1.0,2.0,9.0,9.0,9.0,1.0,3.0,4.0,2.0,21.0,22.0,1.0,1.0,1.0,2.0,17.5,33.3,23.1,53.0,5.3,9.2,75.0,29.0,215.0,98.0,CLE,109,0,2016,2016-04-05,False
786,240.0,240.0,37.0,82.0,0.451,7.0,18.0,0.389,12.0,16.0,0.75,14.0,35.0,49.0,20.0,5.0,1.0,17.0,16.0,93.0,,0.522,0.494,0.22,0.195,31.8,76.1,54.4,54.1,5.5,1.9,16.0,100.0,103.0,118.5,,,7.0,16.0,0.778,3.0,5.0,0.667,4.0,6.0,1.0,5.0,8.0,10.0,9.0,3.0,1.0,4.0,3.0,19.0,9.0,0.883,0.944,0.571,0.857,20.5,33.0,21.1,38.4,4.5,3.0,29.3,28.6,155.0,124.0,NOP,93,0,1,240.0,240.0,40.0,88.0,0.455,13.0,34.0,0.382,14.0,17.0,0.824,11.0,30.0,41.0,31.0,10.0,6.0,8.0,15.0,107.0,,0.56,0.528,0.386,0.193,23.9,68.2,45.6,77.5,11.1,9.4,7.7,100.0,118.5,103.0,,,9.0,16.0,0.9,4.0,10.0,1.0,5.0,5.0,1.0,4.0,7.0,9.0,8.0,4.0,2.0,3.0,3.0,22.0,23.0,0.972,1.0,0.625,0.313,16.0,39.3,19.2,66.0,6.0,5.0,26.9,25.1,195.0,110.0,PHI,107,1,2016,2016-04-05,False
787,240.0,240.0,40.0,88.0,0.455,13.0,34.0,0.382,14.0,17.0,0.824,11.0,30.0,41.0,31.0,10.0,6.0,8.0,15.0,107.0,,0.56,0.528,0.386,0.193,23.9,68.2,45.6,77.5,11.1,9.4,7.7,100.0,118.5,103.0,,,9.0,16.0,0.9,4.0,10.0,1.0,5.0,5.0,1.0,4.0,7.0,9.0,8.0,4.0,2.0,3.0,3.0,22.0,23.0,0.972,1.0,0.625,0.313,16.0,39.3,19.2,66.0,6.0,5.0,26.9,25.1,195.0,110.0,PHI,107,1,0,240.0,240.0,37.0,82.0,0.451,7.0,18.0,0.389,12.0,16.0,0.75,14.0,35.0,49.0,20.0,5.0,1.0,17.0,16.0,93.0,,0.522,0.494,0.22,0.195,31.8,76.1,54.4,54.1,5.5,1.9,16.0,100.0,103.0,118.5,,,7.0,16.0,0.778,3.0,5.0,0.667,4.0,6.0,1.0,5.0,8.0,10.0,9.0,3.0,1.0,4.0,3.0,19.0,9.0,0.883,0.944,0.571,0.857,20.5,33.0,21.1,38.4,4.5,3.0,29.3,28.6,155.0,124.0,NOP,93,0,2016,2016-04-05,True
788,240.0,240.0,40.0,93.0,0.43,12.0,31.0,0.387,23.0,27.0,0.852,19.0,30.0,49.0,20.0,12.0,7.0,14.0,19.0,115.0,,0.548,0.495,0.333,0.29,38.0,90.9,59.0,50.0,12.1,12.5,11.8,100.0,116.1,108.1,,,11.0,20.0,1.0,5.0,10.0,1.0,7.0,8.0,1.0,7.0,9.0,16.0,8.0,2.0,3.0,4.0,6.0,30.0,19.0,1.0,1.0,0.556,0.444,44.0,41.5,28.3,55.0,6.2,10.9,66.7,30.3,229.0,117.0,POR,115,0,1,240.0,240.0,41.0,78.0,0.526,11.0,22.0,0.5,14.0,21.0,0.667,3.0,31.0,34.0,20.0,6.0,7.0,19.0,19.0,107.0,,0.613,0.596,0.282,0.269,9.1,62.0,41.0,48.8,6.1,11.3,17.9,100.0,108.1,116.1,,,11.0,21.0,1.0,3.0,5.0,1.0,7.0,11.0,1.0,2.0,10.0,10.0,12.0,2.0,3.0,6.0,4.0,30.0,4.0,1.0,1.0,0.556,0.714,8.7,22.9,13.8,48.5,2.5,6.9,100.0,37.4,147.0,127.0,SAC,107,1,2016,2016-04-05,True
789,240.0,240.0,41.0,78.0,0.526,11.0,22.0,0.5,14.0,21.0,0.667,3.0,31.0,34.0,20.0,6.0,7.0,19.0,19.0,107.0,,0.613,0.596,0.282,0.269,9.1,62.0,41.0,48.8,6.1,11.3,17.9,100.0,108.1,116.1,,,11.0,21.0,1.0,3.0,5.0,1.0,7.0,11.0,1.0,2.0,10.0,10.0,12.0,2.0,3.0,6.0,4.0,30.0,4.0,1.0,1.0,0.556,0.714,8.7,22.9,13.8,48.5,2.5,6.9,100.0,37.4,147.0,127.0,SAC,107,1,0,240.0,240.0,40.0,93.0,0.43,12.0,31.0,0.387,23.0,27.0,0.852,19.0,30.0,49.0,20.0,12.0,7.0,14.0,19.0,115.0,,0.548,0.495,0.333,0.29,38.0,90.9,59.0,50.0,12.1,12.5,11.8,100.0,116.1,108.1,,,11.0,20.0,1.0,5.0,10.0,1.0,7.0,8.0,1.0,7.0,9.0,16.0,8.0,2.0,3.0,4.0,6.0,30.0,19.0,1.0,1.0,0.556,0.444,44.0,41.5,28.3,55.0,6.2,10.9,66.7,30.3,229.0,117.0,POR,115,0,2016,2016-04-05,False
790,240.0,240.0,32.0,88.0,0.364,11.0,35.0,0.314,15.0,21.0,0.714,11.0,32.0,43.0,20.0,5.0,6.0,6.0,22.0,90.0,,0.463,0.426,0.398,0.239,21.6,82.1,47.8,62.5,5.5,10.9,5.8,100.0,98.7,105.2,,,5.0,16.0,0.667,4.0,8.0,0.667,7.0,8.0,1.0,5.0,6.0,11.0,7.0,2.0,2.0,3.0,5.0,21.0,7.0,0.723,0.667,0.7,0.727,23.3,36.6,29.1,35.0,3.4,10.3,25.0,27.1,136.0,108.0,CHO,90,0,1,240.0,240.0,34.0,78.0,0.436,6.0,23.0,0.261,22.0,31.0,0.71,7.0,40.0,47.0,19.0,6.0,8.0,11.0,16.0,96.0,,0.524,0.474,0.295,0.397,17.9,78.4,52.2,55.9,6.6,15.1,10.7,100.0,105.2,98.7,,,8.0,19.0,0.667,3.0,8.0,0.5,11.0,12.0,1.0,2.0,10.0,12.0,6.0,2.0,3.0,4.0,4.0,26.0,16.0,0.799,0.75,0.667,1.5,12.5,33.2,22.5,32.9,4.6,19.8,24.4,33.2,167.0,109.0,TOR,96,1,2016,2016-04-05,False
791,240.0,240.0,34.0,78.0,0.436,6.0,23.0,0.261,22.0,31.0,0.71,7.0,40.0,47.0,19.0,6.0,8.0,11.0,16.0,96.0,,0.524,0.474,0.295,0.397,17.9,78.4,52.2,55.9,6.6,15.1,10.7,100.0,105.2,98.7,,,8.0,19.0,0.667,3.0,8.0,0.5,11.0,12.0,1.0,2.0,10.0,12.0,6.0,2.0,3.0,4.0,4.0,26.0,16.0,0.799,0.75,0.667,1.5,12.5,33.2,22.5,32.9,4.6,19.8,24.4,33.2,167.0,109.0,TOR,96,1,0,240.0,240.0,32.0,88.0,0.364,11.0,35.0,0.314,15.0,21.0,0.714,11.0,32.0,43.0,20.0,5.0,6.0,6.0,22.0,90.0,,0.463,0.426,0.398,0.239,21.6,82.1,47.8,62.5,5.5,10.9,5.8,100.0,98.7,105.2,,,5.0,16.0,0.667,4.0,8.0,0.667,7.0,8.0,1.0,5.0,6.0,11.0,7.0,2.0,2.0,3.0,5.0,21.0,7.0,0.723,0.667,0.7,0.727,23.3,36.6,29.1,35.0,3.4,10.3,25.0,27.1,136.0,108.0,CHO,90,0,2016,2016-04-05,True
792,240.0,240.0,32.0,72.0,0.444,7.0,17.0,0.412,17.0,19.0,0.895,4.0,28.0,32.0,16.0,10.0,4.0,8.0,16.0,88.0,,0.548,0.493,0.236,0.264,10.3,84.8,44.4,50.0,11.8,7.8,9.1,100.0,103.7,101.3,,,7.0,14.0,0.8,2.0,4.0,1.0,8.0,9.0,1.0,3.0,7.0,8.0,4.0,4.0,2.0,2.0,3.0,18.0,21.0,0.935,0.9,1.0,1.333,10.2,26.6,13.9,35.7,6.3,8.0,17.4,31.9,193.0,110.0,SAS,88,0,1,240.0,240.0,32.0,68.0,0.471,5.0,17.0,0.294,17.0,21.0,0.81,5.0,35.0,40.0,13.0,5.0,4.0,16.0,18.0,86.0,,0.557,0.507,0.25,0.309,15.2,89.7,55.6,40.6,5.9,7.3,17.2,100.0,101.3,103.7,,,10.0,19.0,1.0,3.0,6.0,1.0,4.0,6.0,1.0,3.0,7.0,10.0,4.0,1.0,2.0,4.0,3.0,23.0,11.0,1.222,1.375,1.0,3.0,13.1,37.8,20.5,27.9,2.2,5.4,50.0,44.8,167.0,111.0,UTA,86,1,2016,2016-04-05,True
793,240.0,240.0,32.0,68.0,0.471,5.0,17.0,0.294,17.0,21.0,0.81,5.0,35.0,40.0,13.0,5.0,4.0,16.0,18.0,86.0,,0.557,0.507,0.25,0.309,15.2,89.7,55.6,40.6,5.9,7.3,17.2,100.0,101.3,103.7,,,10.0,19.0,1.0,3.0,6.0,1.0,4.0,6.0,1.0,3.0,7.0,10.0,4.0,1.0,2.0,4.0,3.0,23.0,11.0,1.222,1.375,1.0,3.0,13.1,37.8,20.5,27.9,2.2,5.4,50.0,44.8,167.0,111.0,UTA,86,1,0,240.0,240.0,32.0,72.0,0.444,7.0,17.0,0.412,17.0,19.0,0.895,4.0,28.0,32.0,16.0,10.0,4.0,8.0,16.0,88.0,,0.548,0.493,0.236,0.264,10.3,84.8,44.4,50.0,11.8,7.8,9.1,100.0,103.7,101.3,,,7.0,14.0,0.8,2.0,4.0,1.0,8.0,9.0,1.0,3.0,7.0,8.0,4.0,4.0,2.0,2.0,3.0,18.0,21.0,0.935,0.9,1.0,1.333,10.2,26.6,13.9,35.7,6.3,8.0,17.4,31.9,193.0,110.0,SAS,88,0,2016,2016-04-05,False
794,240.0,240.0,34.0,78.0,0.436,9.0,24.0,0.375,20.0,23.0,0.87,8.0,41.0,49.0,21.0,5.0,2.0,22.0,28.0,97.0,,0.55,0.494,0.308,0.295,19.5,83.7,54.4,61.8,5.1,3.8,20.0,100.0,98.0,105.1,,,7.0,14.0,0.833,2.0,6.0,0.667,4.0,6.0,1.0,2.0,8.0,8.0,6.0,2.0,1.0,5.0,6.0,19.0,14.0,1.009,1.0,0.545,1.0,16.3,27.1,19.7,35.4,3.4,2.9,51.0,27.9,115.0,109.0,NOP,97,0,1,240.0,240.0,36.0,87.0,0.414,10.0,34.0,0.294,22.0,27.0,0.815,8.0,33.0,41.0,24.0,10.0,7.0,9.0,20.0,104.0,,0.526,0.471,0.391,0.31,16.3,80.5,45.6,66.7,10.1,13.0,8.3,100.0,105.1,98.0,,,10.0,19.0,1.0,3.0,8.0,1.0,9.0,12.0,1.0,2.0,6.0,7.0,8.0,3.0,2.0,4.0,4.0,32.0,22.0,0.798,1.0,0.615,2.0,15.0,35.8,24.5,54.2,4.3,7.2,38.1,38.1,178.0,105.0,BOS,104,1,2016,2016-04-06,False
795,240.0,240.0,36.0,87.0,0.414,10.0,34.0,0.294,22.0,27.0,0.815,8.0,33.0,41.0,24.0,10.0,7.0,9.0,20.0,104.0,,0.526,0.471,0.391,0.31,16.3,80.5,45.6,66.7,10.1,13.0,8.3,100.0,105.1,98.0,,,10.0,19.0,1.0,3.0,8.0,1.0,9.0,12.0,1.0,2.0,6.0,7.0,8.0,3.0,2.0,4.0,4.0,32.0,22.0,0.798,1.0,0.615,2.0,15.0,35.8,24.5,54.2,4.3,7.2,38.1,38.1,178.0,105.0,BOS,104,1,0,240.0,240.0,34.0,78.0,0.436,9.0,24.0,0.375,20.0,23.0,0.87,8.0,41.0,49.0,21.0,5.0,2.0,22.0,28.0,97.0,,0.55,0.494,0.308,0.295,19.5,83.7,54.4,61.8,5.1,3.8,20.0,100.0,98.0,105.1,,,7.0,14.0,0.833,2.0,6.0,0.667,4.0,6.0,1.0,2.0,8.0,8.0,6.0,2.0,1.0,5.0,6.0,19.0,14.0,1.009,1.0,0.545,1.0,16.3,27.1,19.7,35.4,3.4,2.9,51.0,27.9,115.0,109.0,NOP,97,0,2016,2016-04-06,True
796,240.0,240.0,34.0,78.0,0.436,6.0,20.0,0.3,12.0,18.0,0.667,12.0,29.0,41.0,19.0,6.0,4.0,15.0,17.0,86.0,,0.5,0.474,0.256,0.231,30.8,69.0,50.6,55.9,7.2,8.5,14.9,100.0,102.5,104.9,,,8.0,22.0,1.0,4.0,10.0,0.5,6.0,7.0,1.0,6.0,10.0,16.0,5.0,2.0,2.0,6.0,5.0,26.0,5.0,1.0,1.0,0.5,0.444,22.0,34.0,28.2,22.5,4.7,8.3,33.3,33.6,138.0,117.0,HOU,86,0,1,240.0,240.0,33.0,80.0,0.413,10.0,33.0,0.303,12.0,14.0,0.857,13.0,27.0,40.0,19.0,9.0,4.0,12.0,20.0,88.0,,0.511,0.475,0.413,0.175,31.0,69.2,49.4,57.6,10.7,6.9,12.2,100.0,104.9,102.5,,,10.0,18.0,1.0,4.0,12.0,0.571,3.0,3.0,1.0,5.0,6.0,8.0,8.0,3.0,3.0,2.0,4.0,27.0,9.0,1.0,1.0,0.75,0.4,28.8,18.6,23.9,52.1,5.8,15.6,33.3,26.2,152.0,113.0,DAL,88,1,2016,2016-04-06,False
797,240.0,240.0,33.0,80.0,0.413,10.0,33.0,0.303,12.0,14.0,0.857,13.0,27.0,40.0,19.0,9.0,4.0,12.0,20.0,88.0,,0.511,0.475,0.413,0.175,31.0,69.2,49.4,57.6,10.7,6.9,12.2,100.0,104.9,102.5,,,10.0,18.0,1.0,4.0,12.0,0.571,3.0,3.0,1.0,5.0,6.0,8.0,8.0,3.0,3.0,2.0,4.0,27.0,9.0,1.0,1.0,0.75,0.4,28.8,18.6,23.9,52.1,5.8,15.6,33.3,26.2,152.0,113.0,DAL,88,1,0,240.0,240.0,34.0,78.0,0.436,6.0,20.0,0.3,12.0,18.0,0.667,12.0,29.0,41.0,19.0,6.0,4.0,15.0,17.0,86.0,,0.5,0.474,0.256,0.231,30.8,69.0,50.6,55.9,7.2,8.5,14.9,100.0,102.5,104.9,,,8.0,22.0,1.0,4.0,10.0,0.5,6.0,7.0,1.0,6.0,10.0,16.0,5.0,2.0,2.0,6.0,5.0,26.0,5.0,1.0,1.0,0.5,0.444,22.0,34.0,28.2,22.5,4.7,8.3,33.3,33.6,138.0,117.0,HOU,86,0,2016,2016-04-06,True
798,240.0,240.0,35.0,74.0,0.473,8.0,29.0,0.276,31.0,34.0,0.912,7.0,26.0,33.0,15.0,7.0,3.0,10.0,19.0,109.0,,0.613,0.527,0.392,0.459,19.4,74.3,46.5,42.9,7.7,6.1,10.1,100.0,119.4,134.7,,,11.0,18.0,1.0,3.0,5.0,1.0,10.0,10.0,1.0,3.0,5.0,5.0,6.0,3.0,1.0,4.0,4.0,26.0,5.0,1.136,1.0,1.0,1.0,18.6,80.1,39.5,54.4,5.2,19.1,25.8,48.2,245.0,141.0,CLE,109,0,1,240.0,240.0,45.0,80.0,0.563,16.0,31.0,0.516,17.0,22.0,0.773,9.0,29.0,38.0,25.0,9.0,1.0,14.0,24.0,123.0,,0.686,0.663,0.388,0.275,25.7,80.6,53.5,55.6,9.9,2.2,13.5,100.0,134.7,119.4,,,10.0,17.0,0.778,6.0,9.0,1.0,5.0,6.0,1.0,4.0,5.0,8.0,8.0,3.0,1.0,3.0,4.0,29.0,15.0,1.063,1.111,1.0,0.857,25.2,38.6,24.9,31.3,5.9,3.4,19.6,33.2,236.0,128.0,IND,123,1,2016,2016-04-06,False
799,240.0,240.0,45.0,80.0,0.563,16.0,31.0,0.516,17.0,22.0,0.773,9.0,29.0,38.0,25.0,9.0,1.0,14.0,24.0,123.0,,0.686,0.663,0.388,0.275,25.7,80.6,53.5,55.6,9.9,2.2,13.5,100.0,134.7,119.4,,,10.0,17.0,0.778,6.0,9.0,1.0,5.0,6.0,1.0,4.0,5.0,8.0,8.0,3.0,1.0,3.0,4.0,29.0,15.0,1.063,1.111,1.0,0.857,25.2,38.6,24.9,31.3,5.9,3.4,19.6,33.2,236.0,128.0,IND,123,1,0,240.0,240.0,35.0,74.0,0.473,8.0,29.0,0.276,31.0,34.0,0.912,7.0,26.0,33.0,15.0,7.0,3.0,10.0,19.0,109.0,,0.613,0.527,0.392,0.459,19.4,74.3,46.5,42.9,7.7,6.1,10.1,100.0,119.4,134.7,,,11.0,18.0,1.0,3.0,5.0,1.0,10.0,10.0,1.0,3.0,5.0,5.0,6.0,3.0,1.0,4.0,4.0,26.0,5.0,1.136,1.0,1.0,1.0,18.6,80.1,39.5,54.4,5.2,19.1,25.8,48.2,245.0,141.0,CLE,109,0,2016,2016-04-06,True
800,240.0,240.0,37.0,83.0,0.446,7.0,25.0,0.28,10.0,14.0,0.714,10.0,39.0,49.0,23.0,10.0,6.0,10.0,17.0,91.0,,0.51,0.488,0.301,0.169,23.3,70.9,50.0,62.2,11.2,8.5,10.1,100.0,102.3,91.1,,,7.0,14.0,0.778,3.0,7.0,0.429,3.0,4.0,1.0,3.0,8.0,11.0,8.0,3.0,4.0,3.0,3.0,15.0,15.0,0.759,0.778,0.571,1.333,18.8,34.4,27.5,57.8,6.4,9.9,30.0,32.1,133.0,102.0,LAC,91,0,1,240.0,240.0,32.0,90.0,0.356,4.0,19.0,0.211,13.0,17.0,0.765,16.0,33.0,49.0,12.0,6.0,1.0,12.0,16.0,81.0,,0.415,0.378,0.211,0.189,29.1,76.7,50.0,37.5,6.7,1.7,11.0,100.0,91.1,102.3,,,6.0,19.0,0.8,2.0,7.0,0.4,4.0,4.0,1.0,6.0,14.0,20.0,5.0,2.0,1.0,2.0,3.0,17.0,12.0,0.814,0.8,0.467,0.8,20.9,58.6,36.7,31.3,5.5,5.0,33.3,34.4,149.0,110.0,LAL,81,1,2016,2016-04-06,True
801,240.0,240.0,32.0,90.0,0.356,4.0,19.0,0.211,13.0,17.0,0.765,16.0,33.0,49.0,12.0,6.0,1.0,12.0,16.0,81.0,,0.415,0.378,0.211,0.189,29.1,76.7,50.0,37.5,6.7,1.7,11.0,100.0,91.1,102.3,,,6.0,19.0,0.8,2.0,7.0,0.4,4.0,4.0,1.0,6.0,14.0,20.0,5.0,2.0,1.0,2.0,3.0,17.0,12.0,0.814,0.8,0.467,0.8,20.9,58.6,36.7,31.3,5.5,5.0,33.3,34.4,149.0,110.0,LAL,81,1,0,240.0,240.0,37.0,83.0,0.446,7.0,25.0,0.28,10.0,14.0,0.714,10.0,39.0,49.0,23.0,10.0,6.0,10.0,17.0,91.0,,0.51,0.488,0.301,0.169,23.3,70.9,50.0,62.2,11.2,8.5,10.1,100.0,102.3,91.1,,,7.0,14.0,0.778,3.0,7.0,0.429,3.0,4.0,1.0,3.0,8.0,11.0,8.0,3.0,4.0,3.0,3.0,15.0,15.0,0.759,0.778,0.571,1.333,18.8,34.4,27.5,57.8,6.4,9.9,30.0,32.1,133.0,102.0,LAC,91,0,2016,2016-04-06,False
802,240.0,240.0,42.0,90.0,0.467,12.0,26.0,0.462,15.0,17.0,0.882,11.0,27.0,38.0,19.0,9.0,3.0,8.0,14.0,111.0,,0.569,0.533,0.289,0.189,25.0,73.0,46.9,45.2,9.9,5.8,7.6,100.0,121.9,106.5,,,11.0,21.0,0.611,7.0,10.0,0.7,5.0,5.0,1.0,5.0,8.0,8.0,6.0,2.0,1.0,3.0,4.0,34.0,15.0,0.842,0.806,0.556,0.6,28.5,36.0,16.4,21.7,3.7,6.2,18.2,36.1,146.0,113.0,CHO,111,0,1,240.0,240.0,37.0,78.0,0.474,10.0,26.0,0.385,13.0,15.0,0.867,10.0,33.0,43.0,24.0,5.0,6.0,18.0,16.0,97.0,,0.573,0.538,0.333,0.192,27.0,75.0,53.1,64.9,5.5,9.4,17.5,100.0,106.5,121.9,,,7.0,15.0,0.714,4.0,5.0,0.8,5.0,6.0,1.0,3.0,7.0,10.0,7.0,2.0,2.0,4.0,4.0,17.0,1.0,0.889,0.889,0.556,0.571,12.0,42.3,23.0,29.0,4.2,11.6,66.7,66.6,136.0,131.0,NYK,97,1,2016,2016-04-06,True
803,240.0,240.0,37.0,78.0,0.474,10.0,26.0,0.385,13.0,15.0,0.867,10.0,33.0,43.0,24.0,5.0,6.0,18.0,16.0,97.0,,0.573,0.538,0.333,0.192,27.0,75.0,53.1,64.9,5.5,9.4,17.5,100.0,106.5,121.9,,,7.0,15.0,0.714,4.0,5.0,0.8,5.0,6.0,1.0,3.0,7.0,10.0,7.0,2.0,2.0,4.0,4.0,17.0,1.0,0.889,0.889,0.556,0.571,12.0,42.3,23.0,29.0,4.2,11.6,66.7,66.6,136.0,131.0,NYK,97,1,0,240.0,240.0,42.0,90.0,0.467,12.0,26.0,0.462,15.0,17.0,0.882,11.0,27.0,38.0,19.0,9.0,3.0,8.0,14.0,111.0,,0.569,0.533,0.289,0.189,25.0,73.0,46.9,45.2,9.9,5.8,7.6,100.0,121.9,106.5,,,11.0,21.0,0.611,7.0,10.0,0.7,5.0,5.0,1.0,5.0,8.0,8.0,6.0,2.0,1.0,3.0,4.0,34.0,15.0,0.842,0.806,0.556,0.6,28.5,36.0,16.4,21.7,3.7,6.2,18.2,36.1,146.0,113.0,CHO,111,0,2016,2016-04-06,False
804,240.0,240.0,39.0,86.0,0.453,11.0,27.0,0.407,19.0,31.0,0.613,12.0,32.0,44.0,24.0,9.0,6.0,12.0,16.0,108.0,,0.542,0.517,0.314,0.36,25.0,72.7,47.8,61.5,9.2,8.0,10.7,100.0,110.4,106.3,,,7.0,18.0,0.8,3.0,6.0,0.667,9.0,11.0,0.818,5.0,11.0,16.0,6.0,3.0,4.0,3.0,4.0,24.0,10.0,0.795,0.8,1.0,0.611,15.0,36.1,25.1,49.3,4.5,7.7,25.0,35.0,162.0,114.0,DET,108,0,1,240.0,240.0,43.0,90.0,0.478,4.0,15.0,0.267,14.0,19.0,0.737,12.0,36.0,48.0,25.0,7.0,8.0,14.0,23.0,104.0,,0.529,0.5,0.167,0.211,27.3,75.0,52.2,58.1,7.2,13.6,12.5,100.0,106.3,110.4,,,8.0,15.0,0.714,2.0,5.0,1.0,5.0,7.0,1.0,3.0,11.0,13.0,5.0,2.0,2.0,4.0,5.0,19.0,14.0,0.888,0.857,0.6,0.538,45.1,40.2,29.7,24.9,3.6,16.8,18.9,28.5,208.0,119.0,ORL,104,1,2016,2016-04-06,True
805,240.0,240.0,43.0,90.0,0.478,4.0,15.0,0.267,14.0,19.0,0.737,12.0,36.0,48.0,25.0,7.0,8.0,14.0,23.0,104.0,,0.529,0.5,0.167,0.211,27.3,75.0,52.2,58.1,7.2,13.6,12.5,100.0,106.3,110.4,,,8.0,15.0,0.714,2.0,5.0,1.0,5.0,7.0,1.0,3.0,11.0,13.0,5.0,2.0,2.0,4.0,5.0,19.0,14.0,0.888,0.857,0.6,0.538,45.1,40.2,29.7,24.9,3.6,16.8,18.9,28.5,208.0,119.0,ORL,104,1,0,240.0,240.0,39.0,86.0,0.453,11.0,27.0,0.407,19.0,31.0,0.613,12.0,32.0,44.0,24.0,9.0,6.0,12.0,16.0,108.0,,0.542,0.517,0.314,0.36,25.0,72.7,47.8,61.5,9.2,8.0,10.7,100.0,110.4,106.3,,,7.0,18.0,0.8,3.0,6.0,0.667,9.0,11.0,0.818,5.0,11.0,16.0,6.0,3.0,4.0,3.0,4.0,24.0,10.0,0.795,0.8,1.0,0.611,15.0,36.1,25.1,49.3,4.5,7.7,25.0,35.0,162.0,114.0,DET,108,0,2016,2016-04-06,False
806,240.0,240.0,43.0,91.0,0.473,9.0,22.0,0.409,20.0,31.0,0.645,19.0,31.0,50.0,18.0,9.0,2.0,17.0,20.0,115.0,,0.55,0.522,0.242,0.341,38.8,77.5,56.2,41.9,9.0,3.9,14.0,100.0,115.5,120.5,,,13.0,19.0,0.722,3.0,8.0,1.0,6.0,7.0,1.0,9.0,11.0,20.0,6.0,3.0,1.0,7.0,4.0,33.0,12.0,0.783,1.0,0.667,2.0,29.8,37.0,30.3,47.3,3.8,4.5,34.7,29.3,165.0,129.0,OKC,115,0,1,240.0,240.0,43.0,84.0,0.512,15.0,33.0,0.455,19.0,24.0,0.792,9.0,30.0,39.0,32.0,11.0,6.0,15.0,23.0,120.0,,0.635,0.601,0.393,0.286,22.5,61.2,43.8,74.4,11.0,8.7,13.7,100.0,120.5,115.5,,,10.0,18.0,1.0,4.0,8.0,1.0,5.0,6.0,1.0,3.0,5.0,8.0,9.0,4.0,2.0,3.0,5.0,27.0,18.0,1.5,1.5,1.0,1.5,20.4,44.0,24.4,29.1,6.8,4.9,75.0,27.2,159.0,126.0,POR,120,1,2016,2016-04-06,False
